main_id,no,creation_date,subject,product_name_1,color_1,inscription_num_1,unit_1,ship_date_1,product_name_2,color_2,inscription_num_2,unit_2,ship_date_2,product_name_3,color_3,inscription_num_3,unit_3,ship_date_3,product_name_4,color_4,inscription_num_4,unit_4,ship_date_4,product_name_5,color_5,inscription_num_5,unit_5,ship_date_5,product_name_6,color_6,inscription_num_6,unit_6,ship_date_6,last,last_order_date,last_no,inscription_date,inscription_direction,proofreading,inscription_method,inscription_work,inscription_font,font_size,print_1_text_1,print_2_text_1,print_dic_1,print_1_text_2,print_2_text_2,print_dic_2,print_1_text_3,print_2_text_3,print_dic_3,pen_content,manuscript,img_name_1,img_url_1,img_name_2,img_url_2,img_name_3,img_url_3,office_name,contact_name,store_code,company_name_1,company_name_2,contact_name_2,creation_date_2,shipment_desired,delivery_day,destination_name,zip_code,municipality,address,building_flat,phone_number,chk,packaging_printing,proofreading_2,packaging_name_1,sheet_num_1,packaging_name_2,sheet_num_2,packaging_name_3,sheet_num_3,font_heaven,print_color_heaven,free_text,font_ground_1,print_color_ground_1,font_ground_2,print_color_ground_2,font_ground_3,print_color_ground_3,img_name,packaging_heaven_1,packaging_heaven_2,packaging_heaven_3,packaging_ground_1,packaging_ground_2,packaging_ground_3,work,packing_name_1,sheet_num_2_1,packing_name_2,sheet_num_2_2,packing_name_3,sheet_num_2_3,bagging,packing_number,stop_date,box_packing,box_packing_text,packaging,expands_over,expands_over_date,first_out,free_text2
596,D181,2/15/2012,濱田重工株式会社入社記念,SS-2005,,14,p,2/14/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,有 ,2/14/2012,,２行１版,横,本体校正,パッド,,角ゴシック,,金,,,,,,,,,濱田重工株式会社,　　　　　　　　　　平成25年度　入社記念　　　　　　　　　濱 田 重 工 株 式 会 社※平成25年度　入社記念の文字は小さくしてください※センター合わせでお願いします。 ,最終画像,8531D181.JPG,,,, ,第３G,綾部,1014,(有)フジタ事務機,,松村社長,2/13/2013,2/28/2013,3/1/2013,,,,,,093-661-6686,得直先直送,有,有,E-1704,14,,0,,0,明朝体,黒,,明朝体,黒,,,, ,0aaa142.jpg,入社記念,,,濱田重工株式会社,,,有,EXﾋﾟｭｱﾓﾙﾄｹｰｽ,14,ﾋﾟｭｱﾓﾙﾄ専用包装紙,14,,0,,0, ,有,,有,有,外のし,無, 
597,作80,2/15/2012,苅田工業高等学校記念品①,MSE-3005,,50,p,2/14/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,有 ,2/15/2012,,無,,,,,,,,,,,,,,,,, ,,,,,, ,第3G,綾部,4045,(有)友沢商事,,田中様,2/13/2013,2/22/2013,2/23/2013,,,,,,,得直先直送,有,無,E-1704,50,,0,,0,明朝体,黒,,明朝体,黒,,,, ,18aaa14K1.jpg,三ヶ年皆勤賞,,,福岡県立,　　苅田工業高等学校,,有,EXｹｰｽﾋﾟｭｱﾓﾙﾄｽﾘｰﾌﾞ,50,ﾋﾟｭｱﾓﾙﾄ包装紙,50,,0,,0, ,有,,有,有,外のし,無,納期ありませんが宜しくお願いします。 
598,作81,2/15/2012,苅田工業高等学校記念品②,電波時計アデッソ,,30,p,0000-00-00,三喜377-08E（C8240H）,,0,,0000-00-00,2/14手配,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,有 ,0000-00-00,,無,,,,,,,,,,,,,,,,, ,,,,,, ,第3G,綾部,4045,(有)友沢商事,,田中様,2/13/2013,2/22/2013,2/23/2013,,,,,,,得直先直送,有,無,E-1704,30,,0,,0,明朝体,黒,,明朝体,黒,,,, ,597aaa24K2.jpg,褒賞記念,,,福岡県立,　　苅田工業高等学校,,有,包装紙相談,30,,0,,0,,0, ,,,有,有,外のし,無,納期ありませんが宜しくお願いします。 
599,D182,2/15/2012,永犬丸小学校卒業記念,M5-858GG１P.ダルメシアン,ﾎﾜｲﾄ,50,p,0000-00-00,M5-858GG1Pダルメシアン,ローズ,53,ｐ,0000-00-00,SE3-304T.33,透明青,103,p,1/25/2013,　　　確保商品しています。,,0,,0000-00-00,,,0,,0000-00-00,M5-858GGは726より, ,0,,0000-00-00,有 ,0000-00-00,Ｄ124,１面,横,本体校正,パッド,パック外し,角ゴシック,一　任,金文字,赤金,,,,,,,,EINOMARU,名入　ＥＩＮＯＭＡＲＵ本体柄があるので肉太ゴシックでお願いします。 ,最終画像,8561D182 EINOMARU-1.JPG,,,, ,第3G,綾部,1030,(有)サイトー,,佐野様,2/14/2013,2/25/2013,2/26/2013,(有)サイトー,806-0022,北九州市八幡西区藤田,4/3/2010,,093-641-4396,得直先直送,無,,,0,,0,,0,,,,,,,,, ,598aaa3424-2-1永犬丸小学校卒記.xls,,,,,,,同送品 有,B-37,103,台紙,103,F-1801,103,無,0, ,無,,無,無,,無,箱台紙包装紙は同送してください。 
600,D183,2/15/2012,南丘小学校卒業記念品,M5-450　1P,青,48,p,2/14/2013,ユニ05-202ND,HB,50,P,2/14/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,有 ,0000-00-00,,１面,横,本体校正,パッド,パック外し,角ゴシック,,白,,,,,,,,,第43回　卒業記念　南丘小学校,名入　第４３回　卒業記念　南丘小学校 ,最終画像,8571D183 .JPG,,,, ,第3G,綾部,4045,(有)友沢商事,,田中様,2/14/2013,2/28/2013,3/1/2013,,,,,,,得直先直送,有,無,E-1704,48,,0,,0,明朝体,黒,,明朝体,黒,,,, ,598aaa3424-2-1永犬丸小学校卒記.xls,祝卒業,,,南丘小学校, 父母教師会,,有,B-39,48,F-1801N,48,,0,,0, ,有,M5-450と202ND2本組,有,有,外のし,無,替芯　202ND　2個余りますので同送してください。替え芯は台紙に貼り付けてください 
601,作76,2/15/2012,西鉄国際ビジネスカレッジ　,SHW2000,26,175,P,0000-00-00,↑本社　山根様　確保依頼分,,0,,0000-00-00,,,0,,0000-00-00,SHW-2000J　軸のみ　　2/18着,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00, ,0000-00-00,,無,,不　　要,,,,,,,,,,,,,,,【作業のみ】　手配中の印面をセットの上、Bネームプラケース（W．BNS）に　入れる。包装はディーラーが行う為、シール貼り付けはなし。　※　クラス毎に箱詰めして下さい！ ,,,,,, ,１G,古賀,202,インキューブ天神,,,2/14/2013,2/25/2013,2/26/2013,　営業所入り,,,,,,営業所入り,無,無,,0,,0,,0,,,,,,,,, ,,,,,,,,有,,0,,0,,0,,0, ,有,W．BNS,,,,無, 
602,D184,2/15/2012,鹿児島県民共済生活共同組合,SN-100-07T.33,透明青,3000,P,2/15/2013,,,0,,0000-00-00,,,0,,0000-00-00,本社より,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,有 ,12/13/2012,D1232,１面,横,不　　要,シルク,,,,青,,,,,,,,,鹿児島県民共済生活協同組合,何年も前より、リピート受注頂いている物件の為、名入方式･名入作業･名入書体･文字サイズ、が不明です。記載の程、宜しくお願い致します。 ,最終画像,8591D184 .JPG,,,最終軸画像, ,第５グループ,八木,2322,協立商事（株）,,19,2/14/2013,2/26/2013,2/27/2013,協立商事（株）,890-0064,鹿児島市鴨池新町,11－5,,099-253-1551,得直先直送,無,無,,0,,0,,0,,,,,,,,, ,,,,,,,,有,S-22,3000,,0,,0,,0, ,有,シース（S-22),,,,無, 
603,L80,2/15/2012,ピュアモルト名入れ　yuichiizumi,M5-2005,,1,P,2/14/2013,※商品持ち込み,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,１面,横,不　　要,レーザー,,筆記体,一　任,,,,,,,,,,yuichi izumi, ,,,,,, ,第１Ｇ　,佐藤,315,タカツ薬院店,,森田,2/14/2013,2/21/2013,2/22/2013,タカツ薬院店,,,,,,,,,,0,,0,,0,,,,,,,,, ,,,,,,,,無,,0,,0,,0,,0, ,,,,,,無, 
604,作77,2/15/2012,近畿大学九州短期大学同窓会,MSXE3-701-05,13,84,P,2/14/2013,MSXE3-701-05,24,10,P,2/14/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,有 ,2/16/2012,作９０,無,,不　　要,,,,,,,,,,,,,,, ,,,,,, ,第1G,中原,440,㈱玉置,,,2/14/2013,2/22/2013,2/23/2013,㈱玉置　森室長,,,,,,得直先直送,有,,Ｅ－１７０４,94,,0,,0,,黒,,,黒,,,, ,,祝　卒業,,,近畿大学九州短期大学同窓会,,,有,ギフト１１,94,,0,,0,無,0, ,有,Ｂ－３６,有,有,外のし,無,＊商品以外はすべて前回通りでお願い致します。　　　　　　 
605,L81,2/15/2012,ピュアモルト名入れ　侑也,M5-1015,22,1,P,2/14/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,１面,横,不　　要,レーザー,,明　朝,一　任,,,,,,,,,,侑也, ,,,,,, ,第１Ｇ,佐藤,321,なかがわ文具館,,森山,2/14/2013,2/21/2013,2/22/2013,なかがわ文具館,,,,,,,無,無,,0,,0,,0,,,,,,,,, ,,,,,,,,無,Ｂ－３２台紙付,10,専用包装紙,10,,0,,0, ,,,,,,無,※同送願います。 
606,L82,2/15/2012,ピュアモルト名入れ T.Aoki,MSXE5-2005-07,24,1,P,2/14/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,１面,横,不　　要,レーザー,,筆記体,一　任,,,,,,,,,,T.Aoki, ,,,,,, ,第１Ｇ,佐藤,64,㈱オフィスステーションカジワラ,,,2/14/2013,2/21/2013,2/22/2013,㈱オフィスステーションカジワラ,,,,,,,,,,0,,0,,0,,,,,,,,, ,,,,,,,,無,,0,,0,,0,,0, ,,,,,,無, 
607,作82,2/15/2012,金賞　ひなまつり書道展,PUS-102T,黄,528,本,2/14/2013,PUS-102T,桃,528,本,2/14/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,有 ,2/15/2012,作８６,無,,,,,,,,,,,,,,,,, ,,,,,, ,第5グループ,岩元,2488,渕上事務器,,川村様,2/14/2013,2/25/2013,2/26/2013,（有）渕上事務器,,鹿児島市錦江町,４－５,,０９９－２２７－１２３４,,有,無,E-2000,528,,0,,0,,,,,,,,, ,,金賞,,,ひなまつり書道展,,,有,E-2000,528,,0,,0,有,2,ホッチキス,,,,,,無,各色残り2本は同送お願いします。 
608,作83,2/15/2012,銀賞　ひなまつり書道展,９８００,２Ｂ,1171,本,2/14/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,有 ,2/25/2012,作８７,無,,,,,,,,,,,,,,,,, ,,,,,, ,第5グループ,岩元,2488,渕上事務器,,川村様,2/14/2013,2/25/2013,2/26/2013,（有）渕上事務器,,鹿児島市錦江町,４－５,,０９９－２２７－１２３４,,有,無,E-2000,1171,,0,,0,,,,,,,,, ,,銀賞,,,ひなまつり書道展,,,有,E-2000,1171,,0,,0,有,1,セロテープ ,,,,,,無,残5本は同送お願いします。 
609,作84,2/15/2012,銅賞　ひなまつり書道展,９８００,２Ｂ,799,本,2/14/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,有 ,2/15/2012,作88,無,,,,,,,,,,,,,,,,, ,,,,,, ,第5グループ,岩元,2488,渕上事務器,,川村様,2/14/2013,2/25/2013,2/26/2013,（有）渕上事務器,,鹿児島市錦江町,４－５,,０９９－２２７－１２３４,,有,無,E-2000,799,,0,,0,,,,,,,,, ,,銅賞,,,ひなまつり書道展,,,有,E-2000,799,,0,,0,有,1,セロテープ ,,,,,,無,残5本は同送お願いします。 
610,D178,2/15/2012,12/1世界エイズデー,SXN-150-07NW,13,400,P,0000-00-00,SXN-150-07NW,5,300,P,0000-00-00,SXN-150-07NW,8,300,P,0000-00-00,,,0,,0000-00-00,726より,,0,,0000-00-00,, ,0,,0000-00-00,有 ,10/4/2012,D956,１面,横, データ,パッド,,,,黒,,,,,,,,,,2行1版）　　12/1は世界エイズデー　　　　　　正しい知識をもちエイズを予防しましょう ,最終画像,8671D178 .JPG,,,, ,第１Ｇ,佐藤,40,㈱弘文堂,,吉永,2/14/2013,2/26/2013,2/27/2013,㈱弘文堂,,,,,,,無,無,,0,,0,,0,,,,,,,,, ,,,,,,,,無,E2000,1000,,0,,0,,0, ,,,,,,無,※同送お願い致します。 
611,作78,2/15/2012,のし印刷＆作業　　御祝　久留米市,MSXE5-1000-07.9,ﾈｲﾋﾞｰ,80,P,2/14/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,無,,,,,,,,,,,,,,,,,＊本体名入れなし。＊久留米市市民文化部市民課分 ,,,,,, ,第１Ｇ,久保田,701,（有）ポスヤマダ,,社長,2/14/2013,2/20/2013,2/21/2013,（有）ポスヤマダ,,久留米市西町,1041-11,,0942-33-8324,得直先直送,有,無,E-1704,80,,0,,0,一任,黒,,一任,黒,,,, ,,御祝,,,久留米市,,,有,B-36,80,F-1801N,80,,0,無,0, ,有,B-36 1P詰め,有,有,外のし,無, 
612,ド23,2/15/2012,喜界島防衛協会,MSXE5-1000-07.24,黒,3,P,2/14/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,１面,縦,不　　要,ドット,,角ゴシック,一　任,,,,,,,,,,喜界島防衛協会,縦書き・素彫りでお願い致します。 ,,,,,, ,第５グループ,八木,2201,板山商事,,,2/14/2013,2/22/2013,2/25/2013,板山商事,891-1305,鹿児島市宮之浦町,3498-1,,099-294-1121,得直先直送,無,無,,0,,0,,0,,,,,,,,, ,,,,,,,,同送品 有,B-36,3,,0,,0,無,0, ,無,,無,無,,無, 
613,作79,2/15/2012,福岡県立ありあけ新世高等学校,MSXE5-1000-05.65,ﾎﾞﾙﾄﾞｰ,48,P,0000-00-00,,,0,,0000-00-00,726より,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,無,,,,,,,,,,,,,,,,,＊本体名入れなし。 ,,,,,, ,第１Ｇ,久保田,724,ふじや事務用品,,山田様,2/14/2013,2/25/2013,2/26/2013,ふじや事務用品,,久留米市東櫛原町,1017-2,,0942-34-6151,得直先直送,有,有,E-1704,48,,0,,0,一任,黒,,一任,黒,,,, ,,３ヶ年皆勤賞,,,福岡県立ありあけ新世高等学校,,,有,B-36,48,F-1801N,48,,0,無,0, ,有,B-36 1P詰め,有,有,外のし,無,のし印刷校正データを本日2/14、fujiyajimu@tempo.ocn.ne.jpにメールしてください。 
614,作85,2/15/2013,宮ノ陣神社,PB-105T,桃,110,本,2/15/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,無,,,,,,,,,,,,,,,,, ,,,,,, ,開発グループ,小川,611,株式会社　ヒロカネ,久留米支店,宮原 様,2/14/2013,2/28/2013,2/27/2013,株式会社　ヒロカネ　久留米支店,830-0037,久留米市諏訪野町,2350-2,,(0942)39-0111,得直先直送,有,無,E-2000,300,,0,,0,角ゴシック,黒,,,,,,, ,,参加賞,,,,,,有,E-2000,110,,0,,0,有,1,セロテープ ,無,,無,無,,無,＊のし袋の残りは同送してください。 
615,作86,2/15/2013,第一薬科大学付属高等学校通信制課程,HEZ-10,黒,115,個,2/14/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,有 ,2/9/2012,作69,無,,,,,,,,,,,,,,,,, ,,,,,, ,開発グループ,小川,393,(有)博多屋事務器,,今里 様,2/14/2013,2/27/2013,2/27/2013,,,,,,(090)6291-8997,営業所入り,有,無,X-2(台紙付き),115,,0,,0,角ゴシック,黒,,角ゴシック,,,,, ,,記念品,,,第一薬科大学付属高等学校通信制課程,,,有,X-2(台紙付き),115,,0,,0,無,0, ,有,X-2(台紙付き)に1個詰め,無,無,,無,＊商品は業務G畑さんにて手配中。＊のし箱詰め作業の際に、のし箱の裏面にネーム印を捺印、別紙のリストに記載したHR番号も記入してください。リストの番号順に10名ずつ袋に分けて梱包してください。 
616,作87,2/15/2013,小石小学校卒業記念品,M5-450　１p,青,40,ｐ,2/15/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,無,,,,,,,,,,,,,,,,, ,,,,,, ,第3G,綾部,4045,(有)友沢商事,,社長,2/14/2013,2/27/2013,2/28/2013,,,,,,,得直先直送,有,無,B-12,40,,0,,0,ゴシック体,黒,,ゴシック体,黒,,,, ,,祝卒業,,,小石小学校父母教師会,,,有,,0,,0,,0,,0, ,有,,無,無,,無, 
617,作88,2/15/2013,泉台小学校卒業記念品,M5-656 1P,ﾌﾞﾙｰ,34,ｐ,2/15/2013,M5-656　１P,ピンク,37,ｐ,2/15/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,１面,横, データ,パッド,,一　任,一　任,金,,,,,,,,,祝卒業　泉台小学校　PTA, ,,,,,, ,第3G,綾部,1031,(有)オフィスマツトリ,,社長,2/14/2013,3/5/2013,3/6/2013,,,,,,,得直先直送,有,無,E-1704,71,,0,,0,明朝体,黒,のし校正添付しています。同様にしてください。55→第57回です。,明朝体,黒,,,, ,616aaa34i1.jpg,第57回,卒業記念,,北九州市立,　　泉台小学校PTA,,有,B-39,71,,0,,0,,0, ,有,,有,有,外のし,無, 
618,作89,2/15/2013,戸畑中央小学校卒業記念品,PUS-１０２T　５C,,120,ｐ,2/15/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,無,,,,,,,,,,,,,,,,, ,,,,,, ,第3G,綾部,4045,(有)友沢商事,,下川様,2/14/2013,2/20/2013,2/21/2013,8990（小倉出張所入れ）,,,,,,,有,有,のし豆７,120,,0,,0,明朝体,黒,北九州市の文字を少し小さく段落にしてください。,明朝体,黒,,,, ,616aaa34i1.jpg,祝卒業,,,北九州市立,　　戸畑中央小学校,　　　　　父母教師会,同送品 有,F-1801N,120,,0,,0,,0, ,,,,,,無, 
619,Ｌ84,2/15/2013,ピュアモルト名入れ　計17本,MSXE3-1005-07,M21,6,P,2/15/2013,M5-1015,70,9,P,2/15/2013,M5-1025,70,2,P,2/15/2013,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,１面,横,不　　要,レーザー,,筆記体,一　任,,,,,,,,,,,＜MSXE3-1005-07.M21＞056 Hiroyuki Yukutake 058 Hiromasa Yamada060 Tomohiro Tsutsui 066 Toru Ayagaki070 Tomonori Kawamura 071 Takayuki Yamanaka＜M5-1015.70＞077 Yuuki Murasue 088 Masahiro Haraguchi089 Ryo Inoue 091 Haruka Kamikawabata092 Shunsuke Murata 093 Kento Ariura094 Takafumi Watanabe 095 Yohei Takada096 Daichi Nonaka＜M5-1025.4＞087 Mai Takeshita 097 Shizuka Tagomori※番号有 ,,,,,, ,第１Ｇ,佐藤,320,はかた文具館,,内田,2/14/2013,2/26/2013,2/27/2013,はかた文具館,,,,,,,,,,0,,0,,0,,,,,,,,, ,,,,,,,,無,B-32台紙付,17,,0,,0,,0, ,,,,,,無,※同送願います。 
620,Ｄ191,2/15/2013,中尾小学校卒業記念品,M5-450　１P,ｵﾚﾝｼﾞ,70,P,2/15/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,１面,横,本体校正,パッド,パック外し,角ゴシック,一　任,白,,,,,,,,,３６ｔｈ　Graduation Nakao　Elementary　School,名入：36th Graduation Nakao Elementary Sclool ,最終画像,8771D191 .JPG,,,, ,第３G,綾部,1030,(有)サイトー,,佐野様,2/14/2013,2/28/2013,3/1/2013,,,,,,093-641-4396,得直先直送,無,,,0,,0,,0,,,,,,,,, ,619aaa2424-2-9中尾小学校卒記.xls,,,,,,,同送品 有,B-39,70,F-1801N,70,,0,,0, ,無,,無,無,,無,バラ詰めでお願いします。 
621,Ｄ185,2/15/2013,久留米市身体障害者福祉協会,SXN150-07NW.5,白黄緑,1100,P,2/16/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,有 ,2/21/2012,D155,１面,横,不　　要,パッド,,一　任,一　任,黒,,,,,,,,,　　　　　　　　　　久留米市身体障害者福祉協会,＊前回通り ,最終画像,8781D185 .JPG,,,, ,第１Ｇ,久保田,789,（株）かがし屋　久留米支店,,亀澤様,2/15/2013,2/27/2013,2/28/2013,（株）かがし屋　久留米支店　　亀澤,,久留米市荒木町白口,1804-3,,0942-51-3766,得直先直送,有,無,E-2000,1100,,0,,0,一任,黒,,一任,黒,,,, ,,粗品,,,久留米市身体障害者福祉協会,,,有,E-2000,1100,,0,,0,無,0, ,有,PUS-1 （印刷）　1P詰め,無,無,,無,＊ＪＳ名入れＣＰ分＊のし箱印刷も前回通り 
622,作90,2/15/2013, 作業のみ,M5-4501P,シルバー,55,Ｐ,2/15/2013,,ブラック,27,Ｐ,2/15/2013,,ブルー,29,Ｐ,2/15/2013,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,無,,,,,,,,,,,,,,,,, ,,,,,, ,第5グループ,池田,2208,吉原商事,,,2/15/2013,2/21/2013,2/22/2013,吉原商事,,鹿児島県出水市本町６－１,,,0996－62－2107,得直先直送,,,,0,,0,,0,,,,,,,,, ,,,,,,,,有,Ｂ－３９,111,,0,,0,無,0, ,有,Ｂ－３９,有,無,,無,クルトガをB－39に詰めてGIFT-11にて包装して下さい。 
623,Ｄ186,2/15/2013,㈱大日電機　０９７３－２２－３１１１,SXN150-07N.1,白,300,P,2/15/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,１面,横, データ,パッド,,一　任,一　任,黒,,,,,,,,,　　　　　　　　（株）大日電機　０９７３－２２－３１１１,＊事前校正確認済み ,最終画像,8801D186.JPG,,,, ,第１Ｇ,久保田,785,（株）かがし屋　日田支店,,一ノ宮様,2/15/2013,2/27/2013,2/28/2013,（株）かがし屋　日田支店,,日田市新治町,365-1,,0973-23-5333,得直先直送,無,無,PUS-1,300,,0,,0,一任,黒,,一任,黒,,,, ,,粗品,,,（株）大日電機,,,同送品 有,PUS-1（印刷分）,300,,0,,0,無,0, ,無,,無,無,,無,＊ＪＳ名入ＣＰ分＊のし箱印刷、事前校正確認済み。 
624,Ｄ187,2/15/2013,中央小ＰＴＡ,４５６３　　(204P),２Ｂ,17,Ｄ,2/15/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,有 ,2/8/2012,Ｄ164,１面,,不　　要,シルク,,筆記体,一　任,金,,,,,,,,,,　中央小ＰＴＡ　名入方向　文字色　昨年同様です。宜しくお願いします。 ,,,, ,最終軸画像,,第１Ｇ,平島,8006,ＲＦ熊本　,,合志　様,2/15/2013,2/25/2013,2/26/2013,氏田文具店,,熊本県 下益城郡美里町堅志田,71-4,,0964-46-2676,帳合店直送,無,無,,0,,0,,0,,,,,,,,, ,,,,,,,,規格戻し 有,E-2012,50,,0,,0,無,0,,無,,無,無,,無,のし袋　同送して下さい。 
625,Ｄ188,2/15/2013,熊本国府高等学校,ＳＨＷ１５０２,エンジ,334,Ｐ,0000-00-00,　　　入荷済み,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,有 ,1/19/2012,Ｄ47,１面,,不　　要,シルク,,,,金,,,,,,,,,,　熊本国府高等学校　卒業記念　　　　　名入方向　文字色　昨年同様です。宜しくお願いします。 ,,,,,最終軸画像, ,第１Ｇ,平島,8006,ＲＦ熊本　事務機部,,佐藤　様,2/15/2013,2/26/2013,2/27/2013,後日　指示致します,,,,,,得直先直送,有,有,Ｅ1704,334,,0,,0,,,,,,,,, ,,祝卒業,,,熊本国府高等学校,,,有,Ｂネームプラケース,334,Ｆ１８０１Ｎ,334,,0,無,0, ,有,,有,有,内のし,無,　本体は手配済み（入荷済み）　印面は手配済み（20日・21日に入荷）　印面シールとクラス別に分けてくださ　い。 
626,Ｄ190,2/15/2013,みんなで創ろう元気な日本,SXN-150-07.24,黒,200,P,2/15/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,無 ,0000-00-00,,２行１版,横, データ,パッド,,角ゴシック,一　任,白,,,,,,,,,　　　　　　　　　　　　　　　　　＝＝＝＝＝＝＝＞,みんなで創ろう元気な日本　　　さしやま清範※２行１版銘入ですが『なるべく大きく』　印刷御願いします。 ,最終画像,8831D190 .JPG,,,, ,エリア第２G,別府,1256,㈱永池　本社　,,田久保様,2/15/2013,2/26/2013,2/27/2013,㈱永池 本社（文具部・田久保様）,849-0916,佐賀市高木瀬町,大字東高木２６２－１,,0952-31-1151,得直先直送,無,,,0,,0,,0,,,,,,,,, ,,,,,,,,同送品 有,PUS-1（同送）,200,,0,,0,,0, ,無,,,,,無, 
627,Ｄ189,2/15/2013,崇城大学,ＭＳＸＥ３－１００５,２２,550,Ｐ,2/16/2013,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,,,0,,0000-00-00,, ,0,,0000-00-00,有 ,2/13/2012,Ｄ212,１面,横, データ,シルク,,指定書体,,指定,,,,,,,,,,　　　●　ＳＯＪＯ　　　ＵＮＩＶＥＲＣＩＴＹ　（前回通り） ,,,,,最終軸画像, ,第１Ｇ,平島,8006,ＲＦ熊本　,,宮内課長,2/15/2013,2/27/2013,2/28/2013,㈱キンキ,,熊本市大江４丁目,２１－３,,096-371-1211,得直先直送,有,有,Ｅ1704,550,,0,,0,,,,,,,,, ,,記念品,,,崇城大学同窓会,,,有,Ｂ－３２,550,ﾋﾟｭｱﾓﾙﾄ包装紙,550,,0,無,0, ,有,,有,有,内のし,無,　本体は手配済み（入荷済み）　作業共に前回通りとなります。 
